srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Predicted_tat_in_days
2837228,15,2,110018,233,233,131,2,0,132103,2017-02-24,2017-02-23,2018-02-03,4094,2018-02-05,15
2982094,13,21,110015,308,233,131,1,0,110083,2016-10-24,2016-10-20,2018-03-15,4580,2018-03-21,9
2978651,13,22,400104,233,233,131,1,0,400043,2017-11-17,2016-09-15,2018-03-14,4581,2018-03-24,11
2885394,5,2,110018,233,233,228,1,0,110045,2017-08-01,2017-02-20,2018-02-19,4093,2018-02-21,11
2881183,15,2,110018,233,233,228,1,0,110091,2017-05-03,2017-03-03,2018-02-17,4550,2018-02-23,11
2907754,13,26,560066,233,233,131,1,0,600011,2018-01-15,2017-10-11,2018-02-26,5001,2018-03-14,12
2925222,19,1,400059,233,233,131,1,0,500016,2018-01-29,2017-12-23,2018-02-28,4011,2018-03-07,20
2844440,10,2,110018,233,233,131,1,0,110032,2017-05-11,2017-05-03,2018-02-06,4388,2018-02-12,11
2904204,13,21,110015,233,233,131,1,0,122001,2017-06-28,2017-06-27,2018-02-24,4580,2018-02-26,11
2831912,10,2,110018,233,233,228,1,0,201306,2017-11-08,2017-09-05,2018-02-02,4388,2018-02-05,12
2833286,10,2,110018,233,233,228,2,0,201206,2017-12-11,2017-12-08,2018-02-02,4388,2018-02-05,14
2854492,13,21,110015,233,233,131,2,0,180001,2017-03-14,2017-02-26,2018-02-09,4580,2018-02-16,13
2907996,13,8,700064,233,233,131,3,0,743166,2017-09-28,2017-09-25,2018-02-26,4508,2018-02-27,15
2898183,17,1,400059,233,233,131,3,0,152001,2017-07-06,2017-06-26,2018-02-22,4011,2018-02-24,20
2940178,1,24,110092,233,233,131,1,0,110059,2016-09-23,2016-08-17,2018-03-05,4150,2018-03-08,12
2949785,13,3,560011,233,233,131,1,0,560107,2017-09-23,2017-09-20,2018-03-07,4467,2018-03-12,10
2905995,13,21,110015,233,233,131,1,0,201003,2018-01-12,2017-11-15,2018-02-24,4580,2018-03-16,12
2938407,13,22,400104,233,233,131,2,0,396195,2017-05-22,2017-03-02,2018-03-04,4581,2018-03-17,14
2990187,32,2,110018,308,233,131,1,0,110002,2017-06-16,2017-06-10,2018-03-17,4147,2018-03-21,13
2971560,21,2,110018,233,233,131,1,0,400077,2017-12-23,2017-12-21,2018-03-12,4432,2018-03-20,14
2995669,13,26,560066,233,233,228,1,1,560076,2016-10-31,2016-10-01,2018-03-19,5001,2018-03-24,12
3035766,13,26,560066,233,233,131,1,0,560076,2017-10-03,2017-09-29,2018-03-29,5001,2018-04-03,9
3008481,13,17,800001,233,233,131,3,0,826001,2017-11-18,2017-08-02,2018-03-22,4538,2018-04-01,13
3028060,13,21,110015,233,233,131,2,0,134108,2017-05-16,2017-05-13,2018-03-27,4580,2018-04-07,11
3044664,13,8,700064,233,233,131,2,0,781024,2017-02-06,2017-02-04,2018-04-01,4508,2018-04-09,13
3072379,10,27,110034,233,233,131,1,0,121003,2017-06-11,2017-06-02,2018-04-10,4388,2018-04-17,9
2971008,13,26,560066,308,245,131,1,0,560041,2017-07-22,2017-02-25,2018-03-12,5001,2018-03-22,11
2824818,15,11,641012,233,201,131,1,0,641004,2017-06-16,2016-10-20,2018-01-31,4492,2018-02-07,12
3058979,13,26,560066,233,233,131,1,0,641114,2017-05-05,2017-05-03,2018-04-05,4495,2018-04-07,10
2839952,13,21,110015,233,233,131,2,0,181133,2017-09-14,2017-09-08,2018-02-05,4580,2018-02-19,13
2963539,10,23,400001,233,233,131,1,0,401302,2017-10-01,2017-09-24,2018-03-10,4398,2018-03-22,12
3005005,1,4,600024,233,233,228,1,0,600119,2018-01-12,2018-01-04,2018-03-21,4485,2018-03-22,10
3006475,1,7,500004,233,233,131,2,0,530017,2018-02-25,2018-02-20,2018-03-22,4479,2018-03-29,12
2894459,15,2,110018,233,233,228,1,0,201002,2017-06-26,2016-10-13,2018-02-21,4091,2018-02-23,13
3072467,1,7,500004,233,233,228,1,0,500054,2018-04-07,2018-03-28,2018-04-10,4479,2018-04-21,6
2829214,15,10,226010,233,233,131,1,0,226001,2018-01-16,2018-01-15,2018-02-01,4444,2018-02-03,11
2899523,13,22,400104,233,233,131,2,0,452009,2017-06-30,2017-06-15,2018-02-23,4581,2018-02-26,15
3035105,15,2,110018,233,233,131,1,0,110024,2017-11-06,2017-11-06,2018-03-29,4550,2018-04-04,9
3006890,13,22,400104,233,245,131,2,0,395002,2017-05-04,2017-05-03,2018-03-22,4581,2018-03-27,12
2878987,10,2,110018,233,233,228,1,0,110091,2017-12-17,2017-12-16,2018-02-16,4388,2018-02-19,11
2878237,10,7,500004,233,233,131,1,0,500045,2017-07-24,2017-07-21,2018-02-16,4474,2018-02-21,9
2870371,32,7,500004,233,233,131,1,0,500092,2017-05-27,2017-04-08,2018-02-14,4403,2018-02-26,13
2870371,32,7,500004,233,233,131,1,0,500092,2017-05-27,2017-03-22,2018-02-14,4403,2018-02-26,13
2940496,10,3,560011,233,233,228,1,0,560080,2018-02-11,2017-11-03,2018-03-05,4460,2018-03-07,9
3038299,10,25,560037,308,233,131,1,0,560043,2017-08-25,2017-08-25,2018-03-30,4460,2018-04-03,9
3012241,21,2,110018,233,233,131,2,0,125001,2017-04-19,2017-04-11,2018-03-23,5138,2018-03-31,14
3038258,13,21,110015,0,233,131,3,0,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,10
3038258,13,21,110015,233,233,131,3,0,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,10
3053553,10,7,500004,233,233,131,1,0,500016,2017-05-09,2017-05-08,2018-04-04,4474,2018-04-11,8
2956985,13,26,560066,233,245,131,1,0,560037,2017-06-08,2017-06-06,2018-03-08,5001,2018-03-19,11
2846861,13,21,110015,233,233,228,1,0,122001,2018-01-18,2017-07-22,2018-02-06,4580,2018-02-11,10
2887807,15,2,110018,233,233,131,1,0,110087,2017-04-27,2017-04-21,2018-02-19,4091,2018-03-05,13
2949543,13,7,500004,233,233,228,2,0,522007,2018-01-19,2017-02-11,2018-03-07,4403,2018-03-11,12
2940511,13,8,700064,233,233,131,1,0,711106,2017-06-07,2017-06-01,2018-03-05,4508,2018-03-11,11
2999321,13,21,110015,308,233,228,1,0,122001,2018-02-24,2017-10-01,2018-03-19,4580,2018-03-23,9
3004040,13,21,110015,233,233,131,1,0,110085,2016-04-04,2017-03-24,2018-03-21,4580,2018-03-27,9
2824802,15,5,380009,233,233,131,1,0,382330,2017-12-28,2017-10-23,2018-01-31,4546,2018-02-05,12
2867369,13,21,110015,233,233,228,2,0,132001,2018-01-28,2017-09-30,2018-02-13,4580,2018-02-17,12
2843520,13,4,600024,233,233,131,1,0,600122,2017-12-29,2017-06-02,2018-02-06,4490,2018-02-17,9
2862563,13,2,110018,233,233,228,1,0,110051,2017-12-16,2017-10-06,2018-02-12,4147,2018-02-16,11
2851843,9,6,160059,233,233,131,3,0,143105,2017-12-11,2017-12-11,2018-02-08,4437,2018-02-15,12
2906003,10,1,400059,233,233,131,1,0,400059,2017-10-17,2017-10-16,2018-02-24,4398,2018-03-01,12
2931905,13,22,400104,233,233,131,1,0,400013,2018-01-12,2018-01-07,2018-03-03,4581,2018-03-10,12
2923014,13,21,110015,233,233,131,1,0,302018,2017-08-21,2017-08-16,2018-02-28,4580,2018-03-14,12
2931242,13,21,110015,233,233,131,1,0,122101,2018-01-26,2018-01-25,2018-03-03,4580,2018-03-07,11
2971108,13,21,110015,233,233,131,1,0,302019,2017-03-25,2017-03-23,2018-03-12,4580,2018-03-13,11
2960012,10,12,302006,233,233,131,1,0,302021,2018-01-18,2018-01-18,2018-03-09,4407,2018-03-20,12
2970195,12,8,700064,233,233,131,3,0,752101,2018-02-28,2018-02-28,2018-03-11,4502,2018-03-17,15
2980410,13,22,400104,233,233,131,3,0,476001,2018-02-25,2017-12-04,2018-03-14,4581,2018-03-22,14
3025352,10,23,400001,233,233,228,2,0,452016,2018-03-07,2018-02-24,2018-03-27,4398,2018-04-04,12
3049584,1,24,110092,233,233,131,2,0,390016,2017-12-29,2017-12-19,2018-04-03,4150,2018-04-07,13
3032318,9,23,400001,233,233,131,1,0,400069,2017-11-03,2017-11-02,2018-03-28,4398,2018-04-09,10
2949276,15,5,380009,233,245,131,1,0,380015,2017-03-18,2017-03-14,2018-03-07,4546,2018-03-11,12
3003068,13,5,380009,233,245,131,3,0,363020,2017-06-03,2016-12-26,2018-03-21,4581,2018-03-21,12
3006500,13,22,400104,233,245,131,2,0,364001,2017-06-19,2017-06-16,2018-03-22,4581,2018-03-29,12
2903992,13,7,500004,233,233,228,1,0,500088,2018-01-07,2017-10-09,2018-02-24,4403,2018-03-06,9
2931174,23,2,110018,233,233,131,3,0,144402,2017-02-15,2018-01-08,2018-03-03,4154,2018-03-12,18
3066323,10,27,110034,233,233,131,1,0,122051,2018-02-23,2018-01-24,2018-04-08,4388,2018-04-15,9
2971949,13,22,400104,233,233,131,2,0,431602,2017-04-21,2017-04-19,2018-03-12,4581,2018-03-19,14
2931238,13,21,110015,233,233,131,1,0,110062,2017-04-06,2017-04-05,2018-03-03,4580,2018-03-07,10
2953745,12,2,110018,233,233,131,1,0,110074,2017-01-06,2017-01-01,2018-03-08,4092,2018-03-10,13
2885357,30,2,110018,233,233,131,1,0,110075,2017-04-30,2017-04-30,2018-02-19,4095,2018-02-21,13
3076689,10,7,500004,233,233,228,1,0,500054,2018-03-22,2018-03-20,2018-04-12,4474,2018-04-16,7
2875095,9,6,160059,233,233,131,3,0,143001,2017-10-25,2017-10-24,2018-02-15,4437,2018-03-10,13
3022198,10,27,110034,233,233,131,2,0,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,15
3022198,10,27,110034,0,233,131,2,0,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,15
3049746,13,26,560066,233,233,131,2,0,600048,2017-04-28,2017-04-27,2018-04-03,5001,2018-04-05,12
2842468,13,6,160059,233,233,131,2,0,141401,2017-02-10,2017-02-08,2018-02-05,4673,2018-02-09,12
3031231,15,10,226010,233,233,228,1,0,226024,2017-05-16,2017-03-04,2018-03-28,4547,2018-04-02,10
3092661,13,21,110015,233,233,131,1,0,110032,2017-08-19,2017-08-11,2018-04-17,4580,2018-04-20,6
2871608,13,21,110015,233,233,131,1,0,201005,2017-07-24,2017-07-21,2018-02-14,4580,2018-02-20,11
2866015,13,7,500004,233,233,131,4,0,505304,2016-08-10,2016-07-22,2018-02-13,4403,2018-02-16,12
2904384,13,22,400104,233,233,131,1,0,400072,2017-04-18,2017-04-13,2018-02-24,4581,2018-02-26,12
2895849,1,9,411016,233,233,131,2,0,416012,2018-01-30,2018-01-08,2018-02-22,4027,2018-02-23,15
2909559,13,3,560011,233,233,228,1,0,560076,2017-06-16,2016-04-22,2018-02-26,4467,2018-03-05,9
2971861,13,21,110015,233,233,131,2,0,131001,2018-02-04,2018-01-05,2018-03-12,4580,2018-03-17,13
2931692,13,22,400104,233,233,131,1,0,400069,2017-06-15,2017-06-09,2018-03-03,4581,2018-03-10,12
2931750,10,10,226010,233,233,131,2,0,243005,2018-02-04,2017-08-05,2018-03-03,4444,2018-03-07,14
2982147,10,2,110018,201,233,228,0,0,201016,2017-07-25,2016-05-19,2018-03-15,4388,2018-03-17,16
2986643,9,27,110034,233,233,131,1,0,110086,2017-10-27,2017-10-26,2018-03-16,4388,2018-04-03,11
2956399,10,2,110018,233,233,131,1,0,110059,2017-09-12,2017-09-01,2018-03-08,4388,2018-03-18,12
3046630,10,25,560037,233,233,131,1,0,600010,2017-06-13,2017-06-10,2018-04-02,4482,2018-04-05,9
3048832,15,2,110018,233,233,131,1,0,110092,2017-01-09,2016-12-24,2018-04-03,4550,2018-04-10,9
3084671,13,7,500004,233,233,131,1,0,500097,2017-11-15,2017-11-13,2018-04-14,4403,2018-04-22,5
2927110,15,3,560011,233,245,131,1,0,560040,2017-12-31,2017-10-08,2018-03-01,4461,2018-03-03,11
2873629,15,3,560011,233,245,131,1,0,560004,2018-01-01,2018-01-01,2018-02-15,4461,2018-02-24,11
3062956,15,3,560011,233,245,228,1,0,560018,2018-02-10,2018-02-05,2018-04-07,4461,2018-04-12,8
3029283,15,10,226010,201,201,131,0,0,209732,2017-05-17,2017-05-15,2018-03-28,4547,2018-04-10,13
2820150,13,22,400104,233,233,131,1,0,382481,2017-03-25,2017-03-23,2018-01-30,4581,2018-02-05,12
2863456,10,2,110018,233,233,228,1,0,110067,2018-01-24,2017-09-26,2018-02-12,4388,2018-02-14,12
2930980,10,8,700064,233,233,131,1,0,700020,2017-04-06,2017-04-06,2018-03-02,4499,2018-03-06,12
2938111,10,6,160059,233,233,228,3,0,141013,2018-02-13,2017-06-18,2018-03-03,4437,2018-03-09,12
3001116,1,24,110092,308,233,228,1,0,122002,2018-02-23,2018-02-20,2018-03-20,4150,2018-03-22,12
3050491,13,7,500004,233,233,228,1,0,500038,2017-07-20,2017-07-19,2018-04-03,4403,2018-04-06,8
2841209,13,3,560011,233,233,131,2,0,585101,2017-02-06,2017-02-04,2018-02-05,4467,2018-02-10,12
2829212,10,17,800001,233,233,228,1,0,800001,2017-06-29,2017-06-05,2018-02-01,4370,2018-02-06,14
2898573,10,7,500004,233,233,228,2,0,522002,2018-02-06,2017-10-16,2018-02-22,4474,2018-02-26,12
2907050,15,11,641012,233,233,131,2,0,638002,2016-12-24,2016-12-13,2018-02-25,4492,2018-03-15,14
2822960,13,22,400104,233,233,228,1,1,400067,2017-01-14,2016-12-05,2018-01-31,4581,2018-02-05,15
3022860,10,25,560037,233,233,131,1,0,560050,2017-07-26,2017-07-20,2018-03-26,4460,2018-04-13,9
2843979,10,4,600024,233,233,131,1,0,600001,2017-07-23,2017-07-23,2018-02-06,4482,2018-02-14,9
2862624,13,22,400104,233,233,131,2,0,395002,2018-01-03,2017-12-27,2018-02-12,4581,2018-02-15,13
2908042,10,2,110018,233,233,228,1,0,110037,2018-02-03,2017-05-06,2018-02-26,4388,2018-02-28,11
2863378,15,12,302006,233,233,131,2,0,313001,2017-10-05,2017-09-29,2018-02-12,4453,2018-02-16,15
2844953,32,8,700064,233,233,131,2,0,734001,2016-05-24,2017-06-10,2018-02-06,4508,2018-02-11,15
2971341,1,24,110092,233,233,228,1,0,110091,2018-01-05,2016-07-12,2018-03-12,4150,2018-03-25,11
3059745,15,12,302006,233,233,131,2,0,313001,2017-04-24,2016-06-16,2018-04-06,4453,2018-04-09,12
3026158,10,7,500004,233,233,228,2,0,505209,2018-02-24,2018-01-16,2018-03-27,4474,2018-03-31,11
2962165,10,8,700064,233,233,228,1,0,700035,2017-07-12,2018-03-15,2018-03-10,4500,2018-03-12,11
2823060,13,22,400104,233,233,131,1,0,400093,2017-05-29,2017-05-25,2018-01-31,4581,2018-02-03,10
2853258,10,8,700064,233,233,131,1,0,700019,2017-05-10,2017-05-09,2018-02-08,4499,2018-02-14,11
2877028,9,8,700064,233,233,131,2,0,700127,2017-12-26,2017-12-26,2018-02-16,4499,2018-02-19,13
2904255,10,6,160059,233,233,131,3,0,174303,2017-09-18,2017-09-17,2018-02-24,4437,2018-02-26,14
2841165,10,1,400059,233,233,131,2,0,422009,2017-05-05,2017-05-05,2018-02-05,4398,2018-02-17,14
2908500,13,21,110015,233,233,131,2,0,202002,2018-01-09,2018-01-05,2018-02-26,4580,2018-03-01,14
2916424,13,4,600024,233,233,131,1,0,600122,2017-12-23,2017-12-13,2018-02-27,4490,2018-03-09,10
2987457,13,21,110015,233,233,131,1,0,110053,2017-10-02,2017-10-01,2018-03-16,4580,2018-03-19,9
2975691,13,21,110015,233,233,131,2,0,151505,2017-12-15,2017-10-05,2018-03-13,4580,2018-03-16,13
2999603,13,22,400104,233,233,228,2,0,452016,2018-02-28,2018-02-27,2018-03-20,4581,2018-03-21,13
2970877,10,2,110018,233,233,228,1,0,201010,2017-06-08,2017-06-02,2018-03-12,4388,2018-03-23,12
3030749,13,22,400104,233,233,131,1,0,411045,2017-04-24,2017-04-22,2018-03-28,4581,2018-03-31,10
3003048,13,22,400104,233,233,131,3,0,490023,2017-04-09,2017-04-04,2018-03-21,4581,2018-03-26,13
3045068,10,27,110034,233,233,131,2,0,131001,2017-08-04,2017-05-11,2018-04-01,4388,2018-04-05,13
3044892,13,21,110015,233,233,131,0,0,0,2017-05-27,2017-05-24,2018-04-01,4580,2018-04-11,11
3044892,13,21,110015,233,233,131,0,0,0,2017-05-27,2017-05-24,2018-04-01,4580,2018-04-11,11
2839375,13,22,400104,233,245,131,1,0,380009,2017-06-12,2017-06-09,2018-02-05,4581,2018-02-08,12
2839793,15,1,400059,233,233,131,1,0,400015,2016-03-22,2016-03-22,2018-02-05,4545,2018-02-10,12
2931254,13,21,110015,233,233,131,1,0,110043,2017-12-14,2017-12-07,2018-03-03,4580,2018-03-05,10
2827129,13,22,400104,233,233,228,2,0,393001,2017-11-29,2017-11-29,2018-02-01,4581,2018-02-05,14
3062577,10,8,700064,201,233,228,4,0,713324,2017-12-10,2017-12-09,2018-04-06,4499,2018-04-11,12
2838462,21,2,110018,233,233,131,1,0,110080,2017-02-26,2017-02-23,2018-02-04,4154,2018-02-06,15
2869941,13,22,400104,233,233,131,1,0,411009,2017-07-31,2017-07-29,2018-02-14,4581,2018-02-16,11
3066992,13,21,110015,233,233,131,3,0,143001,2017-11-18,2017-10-16,2018-04-09,4580,2018-04-11,10
3066992,13,21,110015,233,233,131,3,0,143001,2017-11-18,2017-10-16,2018-04-09,4580,2018-04-11,10
2873374,28,5,380009,233,233,131,3,0,388540,2017-08-22,2017-08-12,2018-02-15,4541,2018-02-21,17
2903955,1,24,110092,233,233,131,3,0,828127,2017-11-11,2017-10-26,2018-02-24,4150,2018-03-17,20
2947970,10,12,302006,233,233,228,0,0,302034,2018-01-15,2018-01-10,2018-03-06,4407,2018-03-15,16
3005588,4,2,110018,308,245,131,1,0,110085,2018-02-03,2018-01-22,2018-03-22,4148,2018-03-27,12
2838285,32,21,110015,233,233,131,1,0,201306,2018-01-05,2018-01-03,2018-02-04,4580,2018-02-10,12
2818733,13,7,500004,233,233,228,3,0,505001,2018-01-04,2017-11-16,2018-01-30,4403,2018-02-05,13
2887994,10,2,110018,233,233,228,1,0,201304,2017-07-29,2015-08-22,2018-02-20,4388,2018-02-21,12
2889777,10,2,110018,233,233,131,1,0,201014,2018-01-23,2018-01-22,2018-02-20,4388,2018-02-22,13
2931118,10,7,500004,233,233,228,1,0,500091,2017-06-21,2017-06-03,2018-03-02,4474,2018-03-05,9
2858769,15,3,560011,233,233,131,1,0,560091,2017-02-28,2017-02-28,2018-02-10,4461,2018-02-26,11
2924750,15,2,110018,233,233,131,1,0,201001,2017-11-16,2017-11-16,2018-02-28,4550,2018-03-04,13
2925203,9,8,700064,233,233,131,2,0,734006,2017-12-02,2017-12-02,2018-02-28,4499,2018-03-04,16
2944567,15,2,110018,233,233,131,1,0,110018,2018-01-22,2018-01-21,2018-03-06,4550,2018-03-14,12
2905426,15,6,160059,233,233,228,3,0,141007,2018-01-24,2016-02-24,2018-02-24,4549,2018-03-23,13
3003391,13,26,560066,233,233,228,1,0,560093,2017-08-11,2017-08-05,2018-03-21,5001,2018-03-23,10
2982012,15,1,400059,233,233,131,1,0,421302,2016-08-08,2016-05-11,2018-03-15,4545,2018-03-22,11
3015340,15,8,700064,233,233,131,1,0,700016,2017-08-30,2017-08-14,2018-03-24,4511,2018-03-30,11
3065207,15,2,110018,233,233,131,1,0,122505,2018-01-13,2018-01-13,2018-04-07,4091,2018-04-15,9
3046997,5,22,400104,233,245,131,2,0,382007,2017-08-31,2017-05-13,2018-04-02,4581,2018-04-08,12
2858094,13,22,400104,233,233,131,1,0,411018,2017-10-03,2017-10-01,2018-02-10,4581,2018-02-17,11
2908101,13,7,500004,233,233,131,1,0,500015,2017-12-09,2017-06-30,2018-02-26,4403,2018-03-06,10
3039614,10,27,110034,308,233,131,1,0,110043,2017-10-18,2017-08-09,2018-03-30,4388,2018-04-05,11
2839818,18,8,700064,233,233,131,1,0,700013,2017-03-29,2017-03-25,2018-02-05,4504,2018-02-08,16
2840436,6,10,226010,233,233,131,2,0,282005,2017-02-20,2017-02-16,2018-02-05,4393,2018-02-21,14
2906965,32,9,411016,233,233,131,1,0,411046,2018-01-08,2017-10-25,2018-02-25,4581,2018-04-08,14
2832895,10,9,411016,233,233,131,1,0,411026,2018-01-13,2018-01-13,2018-02-02,4021,2018-02-09,12
2866700,13,22,400104,201,233,131,4,0,403206,2017-02-28,2017-02-22,2018-02-13,4581,2018-02-16,14
2884656,13,7,500004,233,233,228,1,0,500072,2018-01-25,2018-01-25,2018-02-19,4403,2018-02-21,9
2934721,9,1,400059,233,233,131,2,0,462026,2018-01-11,2018-01-11,2018-03-03,4398,2018-03-07,15
2988072,4,5,380009,233,233,131,2,0,390007,2017-04-03,2017-04-01,2018-03-16,4011,2018-03-20,13
2822311,4,7,500004,233,233,228,1,0,500033,2017-11-10,2017-07-25,2018-01-30,4478,2018-02-01,9
2840038,13,21,110015,233,233,131,1,0,302005,2017-09-25,2017-09-19,2018-02-05,4668,2018-02-08,11
2819595,24,2,110018,233,233,131,1,0,110059,2017-09-15,2016-10-17,2018-01-30,4155,2018-02-06,15
2849144,13,22,400104,233,233,228,1,0,400021,2018-01-15,2016-11-28,2018-02-07,4581,2018-02-12,11
2884351,13,3,560011,233,233,131,1,0,560066,2017-11-21,2016-12-05,2018-02-19,4467,2018-02-20,9
2897719,10,3,560011,233,233,228,1,0,560001,2018-02-05,2017-09-21,2018-02-22,4460,2018-02-23,9
2871576,15,8,700064,233,233,131,3,0,753002,2016-04-21,2016-04-18,2018-02-14,4500,2018-02-16,16
2920793,21,2,110018,233,233,131,1,0,110034,2017-07-01,2017-06-30,2018-02-27,4154,2018-03-03,15
2912817,12,1,400059,233,233,131,3,0,388450,2017-12-21,2017-12-21,2018-02-27,4018,2018-03-07,18
2987348,10,2,110018,308,233,131,1,0,110041,2018-01-05,2017-07-16,2018-03-16,4388,2018-03-22,11
3011714,13,7,500004,233,233,131,1,0,500032,2017-06-12,2017-06-09,2018-03-23,4403,2018-03-26,9
2969272,13,26,560066,233,233,131,1,0,560066,2017-06-08,2017-06-08,2018-03-10,5001,2018-03-28,11
3049439,13,22,400104,233,233,131,1,0,380058,2016-12-15,2016-12-28,2018-04-03,4581,2018-04-09,9
2911614,13,21,110015,233,245,131,1,0,110034,2017-07-18,2017-07-17,2018-02-26,4580,2018-03-13,10
3029871,5,1,400059,233,245,131,1,0,382405,2018-03-13,2018-03-13,2018-03-28,4015,2018-03-31,14
3045507,13,21,110015,233,245,131,1,0,110002,2017-08-21,2018-04-13,2018-04-02,4580,2018-04-06,8
3009866,30,1,400059,233,245,131,2,0,395001,2017-12-12,2017-12-05,2018-03-23,4391,2018-03-27,17
2889650,10,2,110018,233,233,228,1,0,110094,2017-10-29,2017-08-06,2018-02-20,4388,2018-03-05,12
2956807,12,2,110018,233,233,131,2,0,282007,2017-10-16,2017-10-15,2018-03-08,4092,2018-03-27,14
2835275,6,6,160059,233,233,131,2,0,147001,2017-02-14,2017-02-10,2018-02-03,4673,2018-02-06,13
3060283,10,23,400001,233,233,131,1,0,401101,2017-05-02,2017-05-02,2018-04-06,4398,2018-04-10,9
2861236,15,6,160059,233,233,131,3,0,143001,2017-11-26,2017-11-26,2018-02-11,4549,2018-02-15,13
2960157,15,12,302006,233,233,228,2,0,342001,2017-07-13,2017-01-16,2018-03-09,4453,2018-03-21,15
2848169,10,2,110018,233,233,228,1,0,122018,2017-05-11,2017-02-25,2018-02-07,4388,2018-02-12,12
3015335,15,2,110018,233,233,131,1,0,110045,2017-09-09,2017-09-05,2018-03-24,4550,2018-03-27,9
3066507,10,27,110034,233,233,131,2,0,243001,2017-09-19,2017-09-18,2018-04-08,4388,2018-04-12,12
3075903,9,27,110034,233,233,131,2,0,313001,2017-11-21,2017-11-21,2018-04-11,4388,2018-04-15,11
2854832,5,2,110018,233,233,131,1,0,121004,2017-04-08,2017-03-25,2018-02-09,4093,2018-02-15,12
3004707,15,2,110018,233,233,131,1,0,110095,2017-12-16,2017-12-10,2018-03-21,4550,2018-03-24,10
3063491,13,22,400104,233,233,131,2,0,395010,2017-09-13,2017-04-18,2018-04-07,4581,2018-04-12,11
2818646,28,7,500004,233,233,228,1,0,500069,2017-05-11,2017-03-08,2018-01-30,4479,2018-02-01,15
2844244,13,21,110015,233,233,131,3,0,141120,2018-01-18,2018-01-18,2018-02-06,4580,2018-02-10,12
2861099,10,1,400059,0,233,131,1,0,400602,2017-05-13,2017-05-13,2018-02-11,4398,2018-02-16,12
2907267,10,3,560011,233,233,228,2,0,570026,2018-02-03,2016-03-22,2018-02-26,4460,2018-02-27,12
2896030,13,21,110015,233,233,131,3,0,127306,2017-07-17,2017-07-15,2018-02-22,4580,2018-02-26,13
2876891,15,2,110018,233,233,131,1,0,201301,2017-05-14,2017-05-14,2018-02-16,4091,2018-02-22,14
2919184,13,7,500004,233,233,131,1,0,500085,2016-08-09,2016-08-04,2018-02-27,4403,2018-03-03,10
2924638,9,12,302006,233,233,131,2,0,342008,2017-10-18,2017-10-17,2018-02-28,4407,2018-03-08,14
2937374,10,4,600024,233,233,131,1,0,600097,2017-04-18,2017-04-14,2018-03-03,4482,2018-03-10,10
2916425,15,12,302006,233,233,228,1,0,302039,2018-02-02,2018-01-16,2018-02-27,4453,2018-03-12,13
2971365,10,23,400001,233,233,131,1,0,421501,2018-01-18,2018-01-14,2018-03-12,4398,2018-03-17,12
2953018,4,1,400059,233,233,131,2,0,452016,2018-01-09,2018-01-08,2018-03-07,4011,2018-03-15,16
2990694,15,1,400059,308,233,131,1,0,400102,2017-03-27,2017-03-26,2018-03-17,4545,2018-03-20,11
2993951,15,12,302006,233,233,131,1,0,302018,2017-06-17,2017-06-12,2018-03-18,4453,2018-03-20,12
3003440,13,22,400104,233,233,131,2,0,462042,2017-11-16,2017-11-13,2018-03-21,4581,2018-03-26,13
3017805,13,7,500004,233,233,131,3,0,502103,2017-06-05,2017-06-01,2018-03-25,4403,2018-03-30,11
2972914,9,8,700064,201,233,131,4,0,735134,2017-10-30,2017-10-29,2018-03-12,4499,2018-03-22,16
